EVI,LST,MNDWI,NDBI,NDVI,NO2_Emissions,Pop_Density,Relative_Humidity,SAVI,Wind_Speed,Longitude,Latitude,Building_Density_Ratio,Volume_Density,Dist_Water,Dist_Park,Dist_Highway,Street_Density,Height_Variability,SVF_Proxy,Air_Temp_C,Albedo,MODIS_LST,Soil_Moisture,Surface_Pressure_hPa,Relative_Wealth_Index,Dist_to_RWI_Node
0.798821625,37.04211419,-0.151623189,0.00377003,0.128800616,0.000110806,13.9604578,44.01000801,0.193197406,1.316944944,77.60321161,12.90923979,0.706676671,8.480120057,650.5510551,218.8558543,316.9864448,235.2455267,0.0,0.293323329,25.17601381,13033.0597,33.97,0.143544853,911.1730456,1.561,744.7861816983976
0.746382894,33.35748863,-0.127732903,-0.039586943,0.139179185,0.000110806,13.74568176,44.01000801,0.20876491,1.316944944,77.60770318,12.90923979,0.549641091,,662.6600007,335.6835232,741.7247253,1124.229364,0.0,0.450358909,25.17601381,13142.4097,33.97,0.143544853,911.1730456,1.743,1168.1528277696623
0.527314682,33.20367773,-0.11226733,0.007453993,0.095416419,0.000109583,7.42747736,44.01000801,0.143121889,1.316944944,77.61309308,12.90923979,0.415291028,,213.794373,130.2408141,793.6221115,1090.035762,0.0,0.584708972,25.17601381,12604.0092,33.66,0.143544853,911.1730456,1.743,588.5742733316692
0.749451693,33.49762745,-0.149686456,-0.003923696,0.126646832,0.000108441,5.164387226,44.01000801,0.189966708,1.316944944,77.62117791,12.90923979,0.106264859,,54.92255179,430.4172221,586.4769583,953.5763671,0.0,0.893735141,25.17601381,13229.7167,33.73,0.143544853,911.1730456,1.743,322.1163740809782
0.476434756,34.06672778,-0.129597887,0.017775435,0.078070641,0.000108441,10.19223499,44.01000801,0.117103792,1.316944944,77.62297454,12.90923979,0.633781967,,248.2528951,531.7296092,419.2822002,841.8187982,0.0,0.366218033,25.17601381,12850.8302,33.73,0.143544853,911.1730456,1.743,509.0925903813547
0.55229224,35.62021787,-0.160366535,0.035911445,0.105911836,0.000108441,14.14554501,44.01000801,0.158865029,1.316944944,77.6265678,12.90923979,1.134938453,,328.4065279,448.2585613,84.04655804,70.00366405,0.0,0.0,25.17601381,14416.8097,33.73,0.143544853,911.1730456,1.743,893.5224036616092
0.727969374,35.4544439,-0.138573363,-0.032454893,0.146141604,0.000107904,10.90395164,44.01000801,0.219208542,1.316944944,77.63734759,12.90923979,0.491670858,,320.7015261,42.79876601,734.603463,810.6241008,0.0,0.508329142,25.17601381,13234.7557,33.35,0.143544853,911.1730456,1.644,348.9984623214117
0.80359177,34.17952244,-0.136532605,-0.050443269,0.168578193,0.000107163,8.908952713,44.01000801,0.252862838,1.316944944,77.64812737,12.90923979,0.452620357,1.35786107,403.008702,148.1898921,1179.958192,719.9717138,0.0,0.547379643,25.17601381,13124.4997,32.82,0.143544853,911.1730456,1.644,849.0700009319376
0.377427605,35.97569195,-0.129910767,0.038167164,0.072952531,0.000114678,12.62995815,44.01000801,0.109426779,1.316944944,77.5556009,12.91013811,0.606372735,,215.9763824,243.9434236,1197.906897,1026.243993,0.0,0.393627265,25.17601381,12762.9877,34.59,0.133605331,911.1730456,1.649,400.2659319314795
0.814553958,32.89776494,-0.124576919,-0.025315819,0.140355453,0.000114695,15.4023447,44.01000801,0.21052939,1.316944944,77.56368573,12.91013811,0.392862349,,260.3843496,131.6538686,452.8496948,604.7902019,0.0,0.607137651,25.17601381,12635.2562,34.5,0.133605331,911.1730456,1.466,1189.783137626195
0.783253542,32.6516675,-0.176201686,0.033786632,0.117025435,0.000114695,7.820354939,44.01000801,0.175534611,1.316944944,77.567279,12.91013811,0.606445608,,122.5150735,322.4131248,145.7736858,1393.478435,0.0,0.393554392,25.17601381,12745.0827,34.5,0.133605331,911.1730456,1.466,809.0893816381486
0.474316,34.47518117,-0.127383888,-0.00509824,0.107503332,0.00011521,14.3750639,44.01000801,0.161252136,1.316944944,77.57087226,12.91013811,0.399609195,,223.3363474,57.13818937,144.0870834,202.6795787,0.0,0.600390805,25.17601381,12637.2407,34.33,0.133605331,911.1730456,1.466,445.1283304291102
0.445474699,33.24811199,-0.111795321,0.007742743,0.082524739,0.00011521,13.99460983,44.01000801,0.123784879,1.316944944,77.57716046,12.91013811,0.428618412,,188.6061679,270.4871791,401.3263929,661.7159121,0.0,0.571381588,25.17601381,13015.3832,34.33,0.133605331,911.1730456,1.466,363.21409303408365
0.365923558,33.63776627,-0.116307214,0.027986072,0.062521227,0.00011521,13.88162804,44.01000801,0.093780075,1.316944944,77.57805878,12.91013811,0.395582917,,280.8068821,308.7218538,402.0519232,726.153674,0.0,0.604417083,25.17601381,13197.9362,33.87,0.133605331,911.1730456,1.466,445.6279957587061
1.118008399,31.62113447,-0.114561051,-0.089942582,0.204240769,0.000114081,14.26833439,44.01000801,0.3063557,1.316944944,77.58434699,12.91013811,0.567763832,,741.7272316,171.7910524,414.1729371,4590.710826,0.0,0.432236168,25.17601381,12834.5817,33.87,0.133605331,911.1730456,1.466,1094.5494593412416
1.308502839,33.03790376,-0.130329624,-0.052875757,0.174969718,0.000113463,15.96360016,44.01000801,0.262449632,1.316944944,77.59602508,12.91013811,0.503922731,,326.5641205,114.7419593,431.1351657,1188.994556,0.0,0.496077269,25.17601381,12763.5267,34.21,0.133605331,911.1730456,1.561,219.3450062059862
0.743196183,37.09338449,-0.162431061,0.044670377,0.10156028,0.00011263,13.81108856,44.01000801,0.152337659,1.316944944,77.60321161,12.91013811,0.855000305,,749.6815016,130.3637075,326.14141,575.7312889,0.0,0.144999695,25.17601381,13392.6457,34.21,0.143544853,911.1730456,1.561,766.5047364575206
0.512778421,34.09919897,-0.128992632,0.008146259,0.090275936,0.00011263,14.28690243,44.01000801,0.135411371,1.316944944,77.60680487,12.91013811,0.531919372,,762.4153016,199.3311407,707.8228615,1602.985256,0.0,0.468080628,25.17601381,12331.1297,33.97,0.143544853,911.1730456,1.561,1146.285527026476
1.313326366,33.31305437,-0.15922147,-0.065325968,0.205989152,0.00011263,14.78285027,44.01000801,0.308977652,1.316944944,77.6086015,12.91013811,0.764955255,,681.3864064,225.1340751,702.7727401,889.1534101,0.0,0.235044745,25.17601381,11697.5732,33.97,0.143544853,911.1730456,1.743,1086.338638282592
0.952039705,32.97979742,-0.137252852,-0.023884961,0.13074185,0.000113386,8.407288551,44.01000801,0.196108846,1.316944944,77.61488971,12.91013811,0.398262487,2.389574923,87.30262104,57.84719725,682.8952506,2437.661371,0.0,0.601737513,25.17601381,12516.5182,33.66,0.143544853,911.1730456,1.743,438.2969802238708
0.915852389,35.78428283,-0.156169698,-0.045691743,0.184820041,0.00011091,9.079725266,44.01000801,0.277224941,1.316944944,77.6319577,12.91013811,0.355789105,,50.33780414,37.40722675,446.6892444,1205.54174,0.0,0.644210895,25.17601381,12577.8822,33.92,0.143544853,911.1730456,1.644,939.5574044438612
0.67958352,35.11435091,-0.144729853,-0.02273389,0.144716859,0.00011091,7.4907794,44.01000801,0.217071437,1.316944944,77.63555096,12.91013811,0.336753599,,339.4748085,122.3676297,658.9770889,902.8096036,0.0,0.663246401,25.17601381,13533.8817,33.92,0.143544853,911.1730456,1.644,566.7584353821545
0.54031626,33.18487862,-0.0794724,-0.030114489,0.087839507,0.000114678,13.30661201,44.01000801,0.131756963,1.316944944,77.55649921,12.91103642,0.564847134,35.58536946,295.6544974,293.0390491,1069.724995,493.8129022,0.0,0.435152866,25.17601381,13894.1867,34.59,0.133605331,911.1730456,1.649,536.8588708764419
1.00312296,35.22714557,-0.177282363,0.035862628,0.127316758,0.000114678,13.6213913,44.01000801,0.190971518,1.316944944,77.55919416,12.91103642,0.217415122,,313.5318349,249.5217151,801.7771967,888.1130242,0.0,0.782584878,25.17601381,12519.3487,34.59,0.133605331,911.1730456,1.649,792.854704788465
1.306020834,32.31157451,-0.138405025,-0.076021172,0.213370934,0.000114695,15.27202797,44.01000801,0.320050453,1.316944944,77.56368573,12.91103642,0.322587812,,357.3572458,32.31603439,390.8445886,1107.565447,0.0,0.677412188,25.17601381,12895.1017,34.5,0.133605331,911.1730456,1.466,1211.683584331053
1.535298424,32.0876942,-0.129139751,-0.086169943,0.216157481,0.000114695,13.09360981,44.01000801,0.324229894,1.316944944,77.56458405,12.91103642,0.312535066,,352.2283614,28.38015987,314.5888578,1873.997272,0.0,0.687464934,25.17601381,12574.2147,34.5,0.133605331,911.1730456,1.466,1117.762830965447
0.824922828,33.05670287,-0.13286148,-0.030399431,0.13815105,0.000114695,9.836041451,44.01000801,0.207222764,1.316944944,77.56638068,12.91103642,0.391337683,,213.1597958,200.5317231,162.0527775,779.9990092,0.0,0.608662317,25.17601381,12494.6787,34.5,0.133605331,911.1730456,1.466,932.1572052447583
1.426863227,32.49102056,-0.145962879,-0.100115098,0.239806339,0.00011521,15.79252529,44.01000801,0.359702743,1.316944944,77.57446552,12.91103642,0.317363922,,113.7978114,0.0,163.0487889,4565.939222,0.0,0.682636078,25.17601381,12273.1197,34.33,0.133605331,911.1730456,1.466,314.2024132851217
0.398191545,32.61236027,-0.10555739,0.018999053,0.071741872,0.000114081,14.47700882,44.01000801,0.107611251,1.316944944,77.5852453,12.91103642,0.607344269,,618.4436176,65.93556181,514.8905574,1537.645674,0.0,0.392655731,25.17601381,13480.4077,33.87,0.133605331,911.1730456,1.466,1212.2418709807744
0.490625367,32.82598652,-0.131158024,0.011087791,0.095052868,0.000114081,15.13234615,44.01000801,0.142576756,1.316944944,77.58973688,12.91103642,0.624972947,,193.6084678,145.9006801,518.4250779,426.0196989,0.0,0.375027053,25.17601381,13943.4702,33.61,0.133605331,911.1730456,1.561,792.3445149090174
0.658465757,33.82233935,-0.13650398,-0.00695082,0.128257439,0.000113463,14.18714142,44.01000801,0.192382535,1.316944944,77.59153351,12.91103642,0.442357391,,72.18008308,116.7765333,519.4462294,1071.929903,0.0,0.557642609,25.17601381,12873.9387,33.61,0.133605331,911.1730456,1.561,618.110359610188
0.392879294,34.50936137,-0.124312595,0.022068609,0.077971049,0.000113463,14.23141861,44.01000801,0.116954475,1.316944944,77.59333014,12.91103642,0.736057874,,122.9084722,135.1545097,520.3703732,883.8670005,0.0,0.263942126,25.17601381,13369.3252,33.61,0.133605331,911.1730456,1.561,460.90234420720446
0.612565766,34.04621966,-0.132799402,-0.002607933,0.110926032,0.00011263,13.51564121,44.01000801,0.166385926,1.316944944,77.60590655,12.91103642,0.658322307,3.94993384,865.2101532,74.76125652,611.6395492,1084.272155,0.0,0.341677693,25.17601381,13208.6877,33.97,0.143544853,911.1730456,1.561,1075.3650601293937
1.050943968,31.76981834,-0.138769478,-0.089602761,0.199270502,0.000113386,12.49692917,44.01000801,0.298900321,1.316944944,77.61129644,12.91103642,0.43882532,,489.6187912,45.74130299,596.4982534,564.1573148,0.0,0.56117468,25.17601381,13219.3822,33.97,0.143544853,911.1730456,1.743,833.7315361205281
1.201379709,31.69803992,-0.127046391,-0.079235226,0.203987807,0.000113386,11.11039162,44.01000801,0.305975942,1.316944944,77.61219476,12.91103642,0.413355237,3.224170845,395.0972471,59.55579582,595.6433871,215.0921835,1.643167673,0.586644763,25.17601381,12447.2777,33.97,0.143544853,911.1730456,1.743,744.2856893876556
0.795417243,33.05670287,-0.128157929,-0.033395257,0.13860622,0.000113386,9.873205185,44.01000801,0.207905574,1.316944944,77.61399139,12.91103642,0.635299329,,204.8000299,72.72302687,591.8199769,1322.951815,0.0,0.364700671,25.17601381,12906.5072,33.66,0.143544853,911.1730456,1.743,573.376347545059
2.116690816,29.71900634,-0.126448661,-0.155209839,0.29769814,0.000113386,5.740535259,44.01000801,0.44653862,1.316944944,77.61578802,12.91103642,0.13477402,,13.19586059,0.0,572.8025957,4621.818389,0.0,0.86522598,25.17601381,12459.0352,33.66,0.143544853,911.1730456,1.743,423.88945670704965
0.631986857,33.2669111,-0.150139555,0.031695966,0.092316307,0.000112842,6.725941181,44.01000801,0.138471886,1.316944944,77.62207623,12.91103642,0.358458398,,90.15598294,322.3420938,400.3205591,748.9360063,0.0,0.641541602,25.17601381,12765.3022,33.73,0.143544853,911.1730456,1.743,507.32535594613324
0.634347606,35.45786192,-0.119601198,-0.023200903,0.125102282,0.00011091,10.04150009,44.01000801,0.187649976,1.316944944,77.63465264,12.91103642,0.453402921,,245.0539964,77.04323015,572.2458069,470.9245982,0.0,0.546597079,25.17601381,13082.8097,33.92,0.143544853,911.1730456,1.644,696.892612777408
1.116877792,34.84945436,-0.196129084,-0.041319899,0.227650061,0.000108666,10.31683731,44.01000801,0.341469345,1.316944944,77.64004253,12.91103642,0.017941331,,7.177287401,0.0,561.5009426,839.3206051,0.0,0.982058669,25.17601381,14414.0102,33.35,0.143544853,911.1730456,1.644,316.35905173140276
1.259107253,34.44954602,-0.142114967,-0.116924308,0.245930508,0.000108666,10.34682083,44.01000801,0.368889203,1.316944944,77.64453411,12.91103642,0.21881144,,6.181920193,2.79762767,774.9101357,1711.383294,0.0,0.78118856,25.17601381,12577.8117,33.35,0.143544853,911.1730456,1.644,549.6680027996111
1.003105829,34.84945436,-0.180366531,-0.057847213,0.215625122,0.000108666,7.622942448,44.01000801,0.323432153,1.316944944,77.64812737,12.91103642,0.55417578,8.312636698,278.0206162,185.1631856,1038.421389,819.7381459,0.0,0.44582422,25.17601381,16254.1642,32.82,0.143544853,911.1730456,1.644,897.967775117242
0.851095048,34.05134669,-0.104810998,-0.030700088,0.135740414,0.000114678,9.782880783,44.01000801,0.203606514,1.316944944,77.55290595,12.91193474,0.314899016,,293.820389,13.68936717,1273.051141,1116.076658,0.0,0.685100984,25.17601381,12939.2162,34.59,0.133605331,911.1730456,1.649,416.08883944333144
1.017050543,34.26839096,-0.149672881,-0.040291116,0.169305742,0.000114678,10.78312302,44.01000801,0.253953811,1.316944944,77.55470258,12.91193474,0.22618325,,309.1626965,81.21848886,1210.015235,864.0780056,0.0,0.77381675,25.17601381,12531.9957,34.59,0.133605331,911.1730456,1.649,478.33205426038626
0.490680401,35.09896982,-0.136128858,0.021519804,0.085882999,0.000114678,13.67904568,44.01000801,0.128822045,1.316944944,77.55919416,12.91193474,0.688157404,,345.6577294,333.9850268,761.0246163,828.1595916,0.0,0.311842596,25.17601381,13215.9552,34.59,0.133605331,911.1730456,1.649,837.2509463064823
0.564497272,33.94197005,-0.111259386,-0.022699548,0.105701685,0.000114695,14.34181118,44.01000801,0.158549708,1.316944944,77.56009247,12.91193474,0.418528806,,342.8988244,302.4316368,671.588185,1010.369249,0.0,0.581471194,25.17601381,13015.7382,34.59,0.133605331,911.1730456,1.649,923.3163386613448
0.402249117,33.59675003,-0.115397245,0.01806201,0.073058903,0.00011521,14.45923328,44.01000801,0.109586352,1.316944944,77.57536383,12.91193474,0.386475068,,116.7859956,106.202742,254.4468552,483.6249617,0.0,0.613524932,25.17601381,13245.5682,34.33,0.133605331,911.1730456,1.466,425.050468443394
0.429408903,33.51129953,-0.121710241,0.007074587,0.08705017,0.00011521,13.54945278,44.01000801,0.130572746,1.316944944,77.57626215,12.91193474,0.453511055,,135.2429347,178.993059,350.7966173,617.3677666,0.0,0.546488945,25.17601381,12612.3862,34.33,0.133605331,911.1730456,1.466,457.4581140918919
0.515655289,34.29402611,-0.140352562,0.036611773,0.080719188,0.00011521,14.40263557,44.01000801,0.121076637,1.316944944,77.57805878,12.91193474,0.610464575,,291.0020181,202.4918729,537.4088063,834.3406193,0.0,0.389535425,25.17601381,14553.9372,34.33,0.133605331,911.1730456,1.466,568.8203144807941
0.783286704,31.44681545,-0.143025979,-0.021888118,0.135340735,0.000114081,11.7850132,44.01000801,0.203007329,1.316944944,77.58344867,12.91193474,0.596275867,,734.6600753,105.7639827,564.7840364,700.1755936,0.0,0.403724133,25.17601381,13059.1857,33.87,0.133605331,911.1730456,1.466,1059.7808655439894
1.173340405,33.65143835,-0.120326966,-0.074887231,0.185580686,0.000114081,11.90773582,44.01000801,0.278365738,1.316944944,77.5852453,12.91193474,0.608409591,,580.7372177,78.89361506,559.1246532,1925.383611,0.0,0.391590409,25.17601381,13288.8937,33.87,0.133605331,911.1730456,1.466,1241.7328658766626
0.668306215,34.81869218,-0.119759433,0.002333422,0.106808469,0.000113463,14.81225872,44.01000801,0.160209798,1.316944944,77.59961835,12.91193474,0.752657503,10.16087629,761.9652416,85.82290114,34.08814393,1798.277263,2.121320344,0.247342497,25.17601381,14694.5112,34.21,0.133605331,911.1730456,1.561,539.0307294166148
0.53701556,33.87019163,-0.174555376,0.034920156,0.106687926,0.00011263,13.47909355,44.01000801,0.16002905,1.316944944,77.60321161,12.91193474,0.486126843,,947.9423967,42.11578626,345.4503369,819.9042499,0.0,0.513873157,25.17601381,13902.3292,34.21,0.143544853,911.1730456,1.561,844.0991703997704
0.83531984,32.26030421,-0.130117774,-0.017496025,0.126631334,0.00011263,13.42485237,44.01000801,0.18994351,1.316944944,77.60500824,12.91193474,0.653443019,,946.9769676,45.61379559,514.4076037,587.536348,0.0,0.346556981,25.17601381,12904.8327,33.97,0.143544853,911.1730456,1.561,1018.6562062982796
0.613578396,34.11799808,-0.134460673,-0.002583012,0.106747843,0.00011263,13.53102779,44.01000801,0.160118734,1.316944944,77.60770318,12.91193474,0.604218545,,864.9820391,275.2410992,506.2562992,608.0546729,0.0,0.395781455,25.17601381,12950.2232,33.97,0.143544853,911.1730456,1.743,1233.8445855769296
1.786221987,31.71854804,-0.112725958,-0.118401192,0.227932662,0.000113386,12.90689754,44.01000801,0.341892587,1.316944944,77.61039813,12.91193474,0.41257433,,606.7268104,140.0983372,499.4107145,1150.631993,0.0,0.58742567,25.17601381,12793.1202,33.97,0.143544853,911.1730456,1.743,963.1512618265003
0.923022776,32.01249776,-0.133662239,-0.03309812,0.147963539,0.000113386,11.65897751,44.01000801,0.221940906,1.316944944,77.61309308,12.91193474,0.311362196,,319.3216347,26.60698805,495.4464792,1064.237336,0.0,0.688637804,25.17601381,12068.5977,33.66,0.143544853,911.1730456,1.743,710.0863920908309
0.894219198,33.03619475,-0.149086356,0.0025338,0.13145256,0.000113386,8.59390831,44.01000801,0.197175116,1.316944944,77.61488971,12.91193474,0.451364968,,127.3782309,100.3773859,485.1415381,1972.235118,0.0,0.548635032,25.17601381,12626.4357,33.66,0.143544853,911.1730456,1.743,563.1022711890461
1.072696388,37.03527815,-0.160477623,-0.002222324,0.148803592,0.000112842,13.21228123,44.01000801,0.223201282,1.316944944,77.62746612,12.91193474,0.337285044,,23.05456393,217.0634137,138.5540495,500.2247041,0.0,0.662714956,25.17601381,14335.8892,33.73,0.143544853,911.1730456,1.743,1067.0338657445857
1.125356592,35.92442165,-0.164226145,-0.018494561,0.183358938,0.000112842,11.12247849,44.01000801,0.275033394,1.316944944,77.62836443,12.91193474,0.466198272,,31.97317543,127.9324144,221.9439321,428.2726765,0.0,0.533801728,25.17601381,13140.7072,33.73,0.143544853,911.1730456,1.743,1157.570518377347
0.73486643,35.58603767,-0.147537619,-0.016953902,0.14102985,0.00011091,9.59055233,44.01000801,0.21154106,1.316944944,77.6319577,12.91193474,0.260445193,,44.61224943,100.4645875,505.0987042,1591.981304,0.0,0.739554807,25.17601381,13977.4952,33.92,0.143544853,911.1730456,1.644,1003.865944020966
0.47435362,35.53647638,-0.119225971,0.016423641,0.084002495,0.00011091,9.435754776,44.01000801,0.126001397,1.316944944,77.63285601,12.91193474,0.475398314,5.704779766,52.89470607,65.56798268,495.193407,1745.756544,0.0,0.524601686,25.17601381,13225.9572,33.92,0.143544853,911.1730456,1.644,915.8678407567136
0.527845736,35.67832421,-0.120812096,0.001776863,0.10164085,0.000108666,8.094101906,44.01000801,0.15245863,1.316944944,77.64094085,12.91193474,0.382682098,,17.4771964,34.23172963,498.0687835,3577.577607,0.0,0.617317902,25.17601381,14629.4327,33.35,0.143544853,911.1730456,1.644,418.1053053846819
0.867873277,34.59822989,-0.117496222,-0.049180645,0.162541166,0.000108666,8.273131371,44.01000801,0.243807119,1.316944944,77.64363579,12.91193474,0.483613489,,10.76948415,91.65397107,637.0360335,2706.25765,0.0,0.516386511,25.17601381,12650.7662,33.35,0.143544853,911.1730456,1.644,544.097824000732
0.580200892,34.91952377,-0.135430157,0.015920492,0.105048433,0.000108666,8.686238289,44.01000801,0.157569921,1.316944944,77.64812737,12.91193474,0.422422791,5.069073498,199.651534,120.0270214,968.7675988,1625.249937,4.242640687,0.577577209,25.17601381,12849.0252,32.82,0.143544853,911.1730456,1.644,937.4037288530371
0.456140517,33.89240876,-0.137497857,0.014927479,0.086530894,0.000114678,9.427081108,44.01000801,0.129793904,1.316944944,77.55290595,12.91283305,0.399190185,,199.1492597,56.87071949,1179.108674,1158.228827,0.0,0.600809815,25.17601381,12367.3667,34.59,0.133238673,911.1730456,1.649,515.0492619833823
1.229265689,33.90437183,-0.154784128,-0.064365834,0.196141064,0.000114678,9.279680252,44.01000801,0.294206729,1.316944944,77.55470258,12.91283305,0.327066962,,221.1594087,96.7137327,1115.258862,29.95556667,0.0,0.672933038,25.17601381,13687.9932,34.59,0.133238673,911.1730456,1.649,566.5221073247957
0.511687673,34.38631265,-0.117890432,0.01364141,0.083835043,0.000114678,13.92708588,44.01000801,0.12575008,1.316944944,77.55919416,12.91283305,0.488585424,,248.2283517,305.1518821,726.9072719,1596.481396,0.0,0.511414576,25.17601381,13158.1547,34.59,0.133238673,911.1730456,1.649,890.5804341872757
1.284662919,33.15069842,-0.134204865,-0.045504589,0.170024574,0.000114695,15.47602463,44.01000801,0.255031858,1.316944944,77.56099079,12.91283305,0.200449729,,265.5781198,273.2221533,543.2159905,830.1792601,0.0,0.799550271,25.17601381,12452.1852,34.59,0.133238673,911.1730456,1.649,1056.035655503309
0.683901165,35.10067883,-0.176564321,-0.013781154,0.125624195,0.000114695,12.9887085,44.01000801,0.188432965,1.316944944,77.56638068,12.91283305,0.099903573,,321.6817873,230.0725019,38.06792541,1302.516797,0.0,0.900096427,25.17601381,14086.1727,34.5,0.133238673,911.1730456,1.466,1016.5794834014688
0.638621288,33.78986816,-0.134820417,0.022825915,0.097132161,0.000114695,14.59465694,44.01000801,0.145695382,1.316944944,77.56997394,12.91283305,0.401765213,,305.5818337,323.5608364,258.5046408,779.9250041,0.0,0.598234787,25.17601381,12458.5402,34.33,0.133238673,911.1730456,1.466,707.6975056377909
0.536154301,34.77596693,-0.134881988,0.019397672,0.096877217,0.00011521,14.4895525,44.01000801,0.145313053,1.316944944,77.57177057,12.91283305,0.59243876,,448.0409548,154.7939833,128.773333,1530.500898,0.0,0.40756124,25.17601381,12101.5767,34.33,0.133238673,911.1730456,1.466,590.5184447419481
0.457351704,34.6512092,-0.128730506,0.034475561,0.075077154,0.00011521,14.94137955,44.01000801,0.112613265,1.316944944,77.5735672,12.91283305,0.423884813,,306.5964625,107.3125378,41.89098387,1082.231696,0.0,0.576115187,25.17601381,13405.6117,34.33,0.133238673,911.1730456,1.466,522.2122130872347
0.412821009,33.66511043,-0.135967895,0.034829382,0.075424768,0.00011521,11.63726902,44.01000801,0.113135046,1.316944944,77.57536383,12.91283305,0.549146271,,214.9814077,197.2463893,228.4432832,1048.82147,0.0,0.450853729,25.17601381,13646.8867,34.33,0.133238673,911.1730456,1.466,522.3186314577636
0.605969717,34.56917672,-0.123110741,-0.004531176,0.106015593,0.00011521,12.16056252,44.01000801,0.15902038,1.316944944,77.57716046,12.91283305,1.260707647,,273.0378849,86.04540876,417.9531871,581.7841643,0.0,0.0,25.17601381,13378.6067,34.33,0.133238673,911.1730456,1.466,590.8009928925119
0.660447827,34.21199363,-0.151286259,0.021297147,0.098166101,0.00011521,11.35630798,44.01000801,0.147246364,1.316944944,77.57895709,12.91283305,0.490445481,,423.0836108,199.7014009,473.2209527,1253.360817,0.0,0.509554519,25.17601381,12632.9367,33.87,0.133238673,911.1730456,1.466,708.0911557864298
1.965134625,31.17850088,-0.161600351,-0.08889807,0.257098645,0.000114081,7.222669601,44.01000801,0.385640671,1.316944944,77.58165204,12.91283305,0.143618572,,691.6614603,15.80331593,467.6909204,762.460615,0.0,0.856381428,25.17601381,13008.9062,33.87,0.133238673,911.1730456,1.466,934.1505022652698
1.549925474,32.67388463,-0.164928645,-0.057281263,0.221046075,0.000114081,8.982058525,44.01000801,0.331562972,1.316944944,77.58434699,12.91283305,0.323401505,,598.3608572,175.1089122,462.1887687,852.082787,0.0,0.676598495,25.17601381,13299.2297,33.87,0.133238673,911.1730456,1.466,1189.6005983656473
0.97064906,33.89069975,-0.126130804,-0.028839415,0.132265419,0.000114081,11.56852627,44.01000801,0.198394534,1.316944944,77.5852453,12.91283305,0.74070792,,529.7825643,156.6026012,459.7067705,593.1620186,0.0,0.25929208,25.17601381,13059.0997,33.87,0.133238673,911.1730456,1.466,1278.2977648761607
0.731049876,33.01226861,-0.128794551,-0.018696886,0.12792322,0.000113463,14.66165257,44.01000801,0.191881172,1.316944944,77.59153351,12.91283305,0.427460666,,42.14103833,72.89757791,444.3900883,1478.200003,0.0,0.572539334,25.17601381,12385.4217,33.61,0.133238673,911.1730456,1.561,739.3149030606668
0.786057921,34.00691243,-0.138508767,-0.020265659,0.136084408,0.000113463,14.57857418,44.01000801,0.204122777,1.316944944,77.59512677,12.91283305,0.484466111,,320.7214769,91.68834288,438.0782463,1907.031483,0.0,0.515533889,25.17601381,12622.2397,33.61,0.133238673,911.1730456,1.561,532.4004528333373
1.091208992,33.86335559,-0.148887306,-0.0485464,0.175026089,0.000113463,14.70022583,44.01000801,0.262534267,1.316944944,77.59602508,12.91283305,0.636794088,,417.5417769,187.1545106,416.7681868,1067.436402,0.0,0.363205912,25.17601381,12314.6297,34.21,0.133238673,911.1730456,1.561,515.0156790900694
1.251378529,33.3181814,-0.137473509,-0.050644476,0.186673149,0.000113463,14.99187374,44.01000801,0.280004438,1.316944944,77.5969234,12.91283305,0.527146224,,514.6356058,170.7501765,319.244354,1163.895475,0.0,0.472853776,25.17601381,11926.9457,34.21,0.133238673,911.1730456,1.561,515.8119909792078
0.754423616,32.97808841,-0.129582018,-0.029918218,0.138279617,0.00011263,13.98272991,44.01000801,0.207415632,1.316944944,77.60410992,12.91283305,0.603847672,4.347703236,895.8347634,102.04272,416.8037476,1022.87752,3.420526275,0.396152328,25.17601381,13137.8477,34.21,0.132280886,911.1730456,1.561,978.6295138115804
0.752485138,33.71296271,-0.132709891,-0.018328717,0.124843433,0.00011263,13.6278286,44.01000801,0.187261553,1.316944944,77.60590655,12.91283305,0.446471566,3.635554178,822.1572422,162.9768814,412.8656794,2194.082303,3.760699023,0.553528434,25.17601381,12952.7177,33.97,0.132280886,911.1730456,1.561,1149.3182198877303
0.553762648,37.54285412,-0.192211747,0.053018074,0.112002611,0.000112842,13.39384842,44.01000801,0.16800094,1.316944944,77.6265678,12.91283305,0.613855267,,109.0887373,221.3513631,106.7505638,614.5045076,0.0,0.386144733,25.17601381,13165.0947,33.73,0.132280886,911.1730456,1.743,1023.8822121101579
0.673956495,35.642435,-0.132522479,-0.009947505,0.121345639,0.00011091,7.211890221,44.01000801,0.182015042,1.316944944,77.6319577,12.91283305,0.377170595,,42.12092592,26.01603157,406.3938201,1311.056932,0.0,0.622829405,25.17601381,12241.4232,33.92,0.132280886,911.1730456,1.644,1048.7617932950388
0.65227794,36.83361497,-0.141234964,0.005656909,0.119863808,0.00011091,10.49344444,44.01000801,0.179792465,1.316944944,77.63644927,12.91283305,0.429499483,3.865495344,200.8472914,161.7628047,351.4220273,979.4862517,0.0,0.570500517,25.17601381,13634.3452,33.92,0.132280886,911.1730456,1.644,667.4927250415861
